type,user_id,time,vote
accepted-answer,3218114,20140311,0
answer,22656,20140311,1
answer,22656,20140311,4
answer,22656,20140311,9
answer,57695,20140311,0
answer,57695,20140311,5
answer,131872,20140311,1
answer,131872,20140311,1
answer,131872,20140311,1
answer,131872,20140311,1
answer,131872,20140311,1
answer,139985,20140311,2
answer,139985,20140311,1
answer,139985,20140311,0
answer,139985,20140311,0
answer,256196,20140311,2
answer,256196,20140311,1
answer,256196,20140311,1
answer,256196,20140311,0
answer,260990,20140311,0
answer,260990,20140311,1
answer,418556,20140311,1
answer,522444,20140311,4
answer,571407,20140311,1
answer,571407,20140311,0
answer,571407,20140311,2
answer,571407,20140311,8
answer,871026,20140311,3
answer,871026,20140311,1
answer,984823,20140311,0
answer,992484,20140311,3
answer,992484,20140311,4
answer,992484,20140311,2
answer,1065197,20140311,1
answer,1065197,20140311,4
answer,1081110,20140311,0
answer,1093528,20140311,0
answer,1093528,20140311,1
answer,1093528,20140311,0
answer,1093528,20140311,1
answer,1093528,20140311,1
answer,1093528,20140311,0
answer,1093528,20140311,12
answer,1093528,20140311,1
answer,1093528,20140311,0
answer,1393766,20140311,2
answer,1707091,20140311,0
answer,2300597,20140311,0
answer,2300597,20140311,0
answer,2300597,20140311,2
answer,2310289,20140311,0
answer,2310289,20140311,2
answer,2310289,20140311,1
answer,2310289,20140311,3
answer,2310289,20140311,0
answer,2422776,20140311,2
answer,2464386,20140311,1
answer,2464386,20140311,26
answer,2587435,20140311,2
answer,2587435,20140311,0
answer,2587435,20140311,3
answer,2587435,20140311,1
answer,2587435,20140311,1
answer,2587435,20140311,1
answer,2587435,20140311,2
answer,2670892,20140311,1
answer,2711488,20140311,1
answer,2711488,20140311,5
answer,2711488,20140311,9
answer,2970947,20140311,1
answer,2970947,20140311,2
answer,2970947,20140311,2
answer,2970947,20140311,0
answer,2970947,20140311,1
answer,3182664,20140311,0
answer,3182664,20140311,0
accepted-answer,131872,20140312,1
accepted-answer,207421,20140312,1
accepted-answer,571407,20140312,2
accepted-answer,571407,20140312,3
accepted-answer,571407,20140312,4
accepted-answer,573032,20140312,2
accepted-answer,573032,20140312,1
accepted-answer,871026,20140312,2
accepted-answer,992484,20140312,4
accepted-answer,992484,20140312,1
accepted-answer,992484,20140312,2
accepted-answer,992484,20140312,3
accepted-answer,992484,20140312,2
accepted-answer,992484,20140312,4
accepted-answer,992484,20140312,0
accepted-answer,1065197,20140312,3
accepted-answer,1065197,20140312,0
accepted-answer,1081110,20140312,2
accepted-answer,1081110,20140312,2
accepted-answer,1093528,20140312,1
accepted-answer,1093528,20140312,1
accepted-answer,1093528,20140312,1
accepted-answer,1093528,20140312,1
accepted-answer,1093528,20140312,5
accepted-answer,1093528,20140312,2
accepted-answer,1093528,20140312,0
accepted-answer,1393766,20140312,1
accepted-answer,1393766,20140312,5
accepted-answer,1707091,20140312,1
accepted-answer,1707091,20140312,4
accepted-answer,2189127,20140312,5
accepted-answer,2587435,20140312,2
accepted-answer,2587435,20140312,2
accepted-answer,2587435,20140312,1
accepted-answer,2587435,20140312,0
accepted-answer,2587435,20140312,2
accepted-answer,2670892,20140312,0
accepted-answer,2670892,20140312,1
accepted-answer,2970947,20140312,2
accepted-answer,3182664,20140312,6
accepted-answer,3218114,20140312,1
accepted-answer,3218114,20140312,1
answer,22656,20140312,3
answer,131872,20140312,1
answer,131872,20140312,1
answer,131872,20140312,0
answer,131872,20140312,0
answer,131872,20140312,1
answer,207421,20140312,0
answer,207421,20140312,1
answer,207421,20140312,1
answer,207421,20140312,0
answer,207421,20140312,1
answer,256196,20140312,2
answer,256196,20140312,1
answer,260990,20140312,2
answer,522444,20140312,2
answer,571407,20140312,2
answer,571407,20140312,0
answer,571407,20140312,0
answer,571407,20140312,0
answer,573032,20140312,0
answer,573032,20140312,0
answer,573032,20140312,0
answer,573032,20140312,0
answer,573032,20140312,1
answer,573032,20140312,0
answer,992484,20140312,4
answer,992484,20140312,2
answer,1065197,20140312,0
answer,1065197,20140312,1
answer,1081110,20140312,3
answer,1081110,20140312,1
answer,1093528,20140312,0
answer,1093528,20140312,0
answer,1093528,20140312,0
answer,1093528,20140312,1
answer,1093528,20140312,1
answer,1393766,20140312,1
answer,1707091,20140312,5
answer,1707091,20140312,6
answer,1707091,20140312,2
answer,1831293,20140312,0
answer,2310289,20140312,0
answer,2310289,20140312,1
answer,2310289,20140312,0
answer,2310289,20140312,0
answer,2310289,20140312,1
answer,2310289,20140312,0
answer,2310289,20140312,0
answer,2310289,20140312,2
answer,2587435,20140312,1
answer,2587435,20140312,3
answer,2670892,20140312,3
answer,2970947,20140312,3
answer,2970947,20140312,1
answer,2970947,20140312,0
answer,3049628,20140312,2
answer,3049628,20140312,1
answer,3182664,20140312,0
answer,3218114,20140312,1
answer,3218114,20140312,0
question,829571,20140312,5
accepted-answer,22656,20140313,4
accepted-answer,22656,20140313,7
accepted-answer,57695,20140313,1
accepted-answer,57695,20140313,2
accepted-answer,131872,20140313,4
accepted-answer,207421,20140313,0
accepted-answer,207421,20140313,1
accepted-answer,207421,20140313,1
accepted-answer,438154,20140313,3
accepted-answer,438154,20140313,0
accepted-answer,438154,20140313,3
accepted-answer,438154,20140313,3
accepted-answer,438154,20140313,3
accepted-answer,438154,20140313,4
accepted-answer,438154,20140313,8
accepted-answer,438154,20140313,2
accepted-answer,522444,20140313,5
accepted-answer,522444,20140313,4
accepted-answer,522444,20140313,4
accepted-answer,571407,20140313,2
accepted-answer,829571,20140313,7
accepted-answer,829571,20140313,2
accepted-answer,871026,20140313,1
accepted-answer,871026,20140313,0
accepted-answer,992484,20140313,3
accepted-answer,992484,20140313,3
accepted-answer,992484,20140313,2
accepted-answer,1065197,20140313,1
accepted-answer,1065197,20140313,4
accepted-answer,1093528,20140313,3
accepted-answer,1093528,20140313,0
accepted-answer,1093528,20140313,1
accepted-answer,1093528,20140313,4
accepted-answer,1093528,20140313,2
accepted-answer,1093528,20140313,3
accepted-answer,1093528,20140313,1
accepted-answer,1093528,20140313,4
accepted-answer,1103872,20140313,4
accepted-answer,1103872,20140313,2
accepted-answer,1103872,20140313,1
accepted-answer,1393766,20140313,1
accepted-answer,1393766,20140313,4
accepted-answer,1393766,20140313,1
accepted-answer,1707091,20140313,7
accepted-answer,1707091,20140313,6
accepted-answer,1707091,20140313,2
accepted-answer,1831293,20140313,1
accepted-answer,2310289,20140313,2
accepted-answer,2310289,20140313,0
accepted-answer,2587435,20140313,4
accepted-answer,2587435,20140313,3
accepted-answer,2587435,20140313,3
accepted-answer,2587435,20140313,2
accepted-answer,2587435,20140313,2
accepted-answer,2587435,20140313,1
accepted-answer,2670892,20140313,2
accepted-answer,2670892,20140313,1
accepted-answer,2970947,20140313,3
accepted-answer,2970947,20140313,1
accepted-answer,3218114,20140313,0
answer,22656,20140313,2
answer,22656,20140313,1
answer,57695,20140313,0
answer,131872,20140313,1
answer,131872,20140313,4
answer,131872,20140313,1
answer,131872,20140313,1
answer,131872,20140313,2
answer,131872,20140313,1
answer,139985,20140313,1
answer,207421,20140313,1
answer,207421,20140313,3
answer,207421,20140313,0
answer,207421,20140313,0
answer,207421,20140313,0
answer,207421,20140313,0
answer,256196,20140313,2
answer,256196,20140313,1
answer,256196,20140313,3
answer,256196,20140313,3
answer,260990,20140313,2
answer,260990,20140313,0
answer,260990,20140313,1
answer,260990,20140313,1
answer,260990,20140313,1
answer,335858,20140313,1
answer,418556,20140313,1
answer,438154,20140313,1
answer,438154,20140313,1
answer,438154,20140313,0
answer,438154,20140313,2
answer,438154,20140313,2
answer,522444,20140313,3
answer,522444,20140313,3
answer,571407,20140313,3
answer,571407,20140313,5
answer,829571,20140313,39
answer,871026,20140313,2
answer,871026,20140313,1
answer,984823,20140313,0
answer,984823,20140313,1
answer,992484,20140313,2
answer,992484,20140313,1
answer,992484,20140313,6
answer,992484,20140313,0
answer,992484,20140313,3
answer,1081110,20140313,7
answer,1081110,20140313,0
answer,1093528,20140313,1
answer,1093528,20140313,4
answer,1093528,20140313,1
answer,1093528,20140313,0
answer,1093528,20140313,0
answer,1093528,20140313,1
answer,1093528,20140313,5
answer,1093528,20140313,1
answer,1093528,20140313,0
answer,1093528,20140313,0
answer,1093528,20140313,3
answer,1093528,20140313,0
answer,1093528,20140313,0
answer,1103872,20140313,4
answer,1103872,20140313,3
answer,1103872,20140313,0
answer,1393766,20140313,1
answer,1707091,20140313,3
answer,1707091,20140313,4
answer,1707091,20140313,5
answer,1707091,20140313,3
answer,1707091,20140313,2
answer,1831293,20140313,1
answer,1831293,20140313,1
answer,1831293,20140313,0
answer,2193767,20140313,1
answer,2300597,20140313,0
answer,2300597,20140313,1
answer,2300597,20140313,1
answer,2300597,20140313,0
answer,2310289,20140313,0
answer,2310289,20140313,0
answer,2310289,20140313,0
answer,2464386,20140313,1
answer,2464386,20140313,0
answer,2464386,20140313,2
answer,2670892,20140313,0
answer,2970947,20140313,2
answer,2970947,20140313,0
answer,3182664,20140313,1
answer,3182664,20140313,2
answer,3218114,20140313,1
answer,3218114,20140313,0
answer,3218114,20140313,1
accepted-answer,22656,20140314,6
accepted-answer,22656,20140314,2
accepted-answer,22656,20140314,6
accepted-answer,131872,20140314,2
accepted-answer,131872,20140314,2
accepted-answer,131872,20140314,2
accepted-answer,139985,20140314,5
accepted-answer,139985,20140314,1
accepted-answer,139985,20140314,2
accepted-answer,207421,20140314,0
accepted-answer,207421,20140314,1
accepted-answer,418556,20140314,0
accepted-answer,438154,20140314,0
accepted-answer,438154,20140314,1
accepted-answer,522444,20140314,4
accepted-answer,522444,20140314,2
accepted-answer,992484,20140314,3
accepted-answer,1065197,20140314,1
accepted-answer,1093528,20140314,2
accepted-answer,1093528,20140314,5
accepted-answer,1093528,20140314,0
accepted-answer,1393766,20140314,1
accepted-answer,1393766,20140314,1
accepted-answer,1393766,20140314,1
accepted-answer,1707091,20140314,3
accepted-answer,1707091,20140314,5
accepted-answer,1707091,20140314,4
accepted-answer,2189127,20140314,1
accepted-answer,2670892,20140314,1
accepted-answer,2970947,20140314,1
accepted-answer,3182664,20140314,1
accepted-answer,3218114,20140314,1
accepted-answer,3218114,20140314,2
accepted-answer,3218114,20140314,2
answer,22656,20140314,8
answer,57695,20140314,1
answer,131872,20140314,0
answer,139985,20140314,2
answer,207421,20140314,0
answer,207421,20140314,0
answer,207421,20140314,4
answer,207421,20140314,1
answer,207421,20140314,0
answer,207421,20140314,0
answer,256196,20140314,1
answer,256196,20140314,0
answer,260990,20140314,3
answer,335858,20140314,3
answer,335858,20140314,2
answer,418556,20140314,2
answer,438154,20140314,1
answer,571407,20140314,1
answer,571407,20140314,4
answer,571407,20140314,4
answer,871026,20140314,0
answer,992484,20140314,3
answer,992484,20140314,1
answer,1093528,20140314,1
answer,1093528,20140314,0
answer,1093528,20140314,0
answer,1093528,20140314,0
answer,1093528,20140314,2
answer,1707091,20140314,0
answer,1831293,20140314,0
answer,2464386,20140314,0
answer,2970947,20140314,2
answer,2970947,20140314,1
answer,2970947,20140314,2
answer,2970947,20140314,2
answer,3049628,20140314,0
answer,3049628,20140314,1
answer,3049628,20140314,5
answer,3049628,20140314,0
answer,3049628,20140314,0
answer,3218114,20140314,1
answer,3218114,20140314,1
answer,3218114,20140314,1
accepted-answer,57695,20140315,21
accepted-answer,131872,20140315,4
accepted-answer,139985,20140315,2
accepted-answer,139985,20140315,1
accepted-answer,139985,20140315,0
accepted-answer,207421,20140315,0
accepted-answer,207421,20140315,1
accepted-answer,256196,20140315,3
accepted-answer,260990,20140315,2
accepted-answer,260990,20140315,7
accepted-answer,418556,20140315,1
accepted-answer,418556,20140315,2
accepted-answer,438154,20140315,4
accepted-answer,438154,20140315,3
accepted-answer,438154,20140315,2
accepted-answer,438154,20140315,1
accepted-answer,438154,20140315,3
accepted-answer,438154,20140315,1
accepted-answer,438154,20140315,4
accepted-answer,438154,20140315,5
accepted-answer,438154,20140315,2
accepted-answer,522444,20140315,3
accepted-answer,522444,20140315,6
accepted-answer,522444,20140315,3
accepted-answer,522444,20140315,2
accepted-answer,522444,20140315,1
accepted-answer,571407,20140315,2
accepted-answer,573032,20140315,3
accepted-answer,984823,20140315,0
accepted-answer,992484,20140315,1
accepted-answer,1093528,20140315,19
accepted-answer,1093528,20140315,1
accepted-answer,1093528,20140315,1
accepted-answer,1093528,20140315,0
accepted-answer,1093528,20140315,2
accepted-answer,1093528,20140315,0
accepted-answer,2587435,20140315,2
accepted-answer,2670892,20140315,1
accepted-answer,2670892,20140315,1
accepted-answer,3182664,20140315,1
accepted-answer,3218114,20140315,3
accepted-answer,3218114,20140315,2
answer,22656,20140315,3
answer,131872,20140315,3
answer,131872,20140315,0
answer,139985,20140315,0
answer,139985,20140315,3
answer,139985,20140315,2
answer,207421,20140315,0
answer,207421,20140315,0
answer,207421,20140315,0
answer,207421,20140315,0
answer,256196,20140315,1
answer,335858,20140315,3
answer,438154,20140315,0
answer,438154,20140315,2
answer,438154,20140315,1
answer,438154,20140315,2
answer,522444,20140315,5
answer,522444,20140315,2
answer,522444,20140315,3
answer,522444,20140315,2
answer,522444,20140315,0
answer,522444,20140315,3
answer,571407,20140315,2
answer,571407,20140315,0
answer,571407,20140315,3
answer,571407,20140315,0
answer,871026,20140315,1
answer,871026,20140315,6
answer,984823,20140315,0
answer,1081110,20140315,2
answer,1093528,20140315,0
answer,1093528,20140315,0
answer,1093528,20140315,0
answer,1093528,20140315,1
answer,1393766,20140315,0
answer,1831293,20140315,1
answer,1831293,20140315,3
answer,1831293,20140315,1
answer,2970947,20140315,0
answer,3182664,20140315,0
answer,3182664,20140315,0
answer,3182664,20140315,0
answer,3182664,20140315,0
answer,3182664,20140315,0
answer,3218114,20140315,1
question,1093528,20140315,0
question,1093528,20140315,0
accepted-answer,22656,20140316,7
accepted-answer,22656,20140316,1
accepted-answer,57695,20140316,5
accepted-answer,131872,20140316,0
accepted-answer,131872,20140316,1
accepted-answer,139985,20140316,2
accepted-answer,139985,20140316,1
accepted-answer,139985,20140316,0
accepted-answer,207421,20140316,2
accepted-answer,207421,20140316,0
accepted-answer,335858,20140316,0
accepted-answer,335858,20140316,2
accepted-answer,335858,20140316,2
accepted-answer,438154,20140316,0
accepted-answer,438154,20140316,1
accepted-answer,438154,20140316,3
accepted-answer,438154,20140316,1
accepted-answer,438154,20140316,2
accepted-answer,438154,20140316,2
accepted-answer,438154,20140316,2
accepted-answer,438154,20140316,1
accepted-answer,438154,20140316,5
accepted-answer,438154,20140316,10
accepted-answer,438154,20140316,3
accepted-answer,438154,20140316,0
accepted-answer,438154,20140316,2
accepted-answer,438154,20140316,1
accepted-answer,522444,20140316,1
accepted-answer,522444,20140316,1
accepted-answer,522444,20140316,3
accepted-answer,522444,20140316,2
accepted-answer,522444,20140316,4
accepted-answer,522444,20140316,1
accepted-answer,522444,20140316,2
accepted-answer,571407,20140316,0
accepted-answer,571407,20140316,4
accepted-answer,571407,20140316,2
accepted-answer,573032,20140316,0
accepted-answer,871026,20140316,0
accepted-answer,992484,20140316,1
accepted-answer,992484,20140316,1
accepted-answer,992484,20140316,1
accepted-answer,992484,20140316,1
accepted-answer,1081110,20140316,1
accepted-answer,1081110,20140316,2
accepted-answer,1093528,20140316,2
accepted-answer,1093528,20140316,2
accepted-answer,1093528,20140316,2
accepted-answer,1393766,20140316,3
accepted-answer,2193767,20140316,0
accepted-answer,2670892,20140316,1
accepted-answer,2670892,20140316,2
accepted-answer,2670892,20140316,1
accepted-answer,2970947,20140316,0
accepted-answer,3182664,20140316,0
accepted-answer,3182664,20140316,2
accepted-answer,3182664,20140316,3
accepted-answer,3218114,20140316,6
answer,22656,20140316,3
answer,22656,20140316,6
answer,139985,20140316,1
answer,139985,20140316,0
answer,207421,20140316,0
answer,207421,20140316,0
answer,207421,20140316,1
answer,207421,20140316,1
answer,256196,20140316,2
answer,418556,20140316,2
answer,418556,20140316,0
answer,438154,20140316,2
answer,438154,20140316,2
answer,438154,20140316,0
answer,438154,20140316,0
answer,438154,20140316,2
answer,438154,20140316,0
answer,438154,20140316,4
answer,522444,20140316,1
answer,522444,20140316,-2
answer,522444,20140316,4
answer,522444,20140316,3
answer,571407,20140316,4
answer,571407,20140316,1
answer,571407,20140316,2
answer,571407,20140316,101
answer,571407,20140316,1
answer,571407,20140316,6
answer,571407,20140316,4
answer,984823,20140316,1
answer,992484,20140316,1
answer,992484,20140316,1
answer,992484,20140316,2
answer,992484,20140316,1
answer,992484,20140316,0
answer,992484,20140316,2
answer,1093528,20140316,0
answer,1093528,20140316,1
answer,1093528,20140316,1
answer,1393766,20140316,0
answer,1831293,20140316,1
answer,1831293,20140316,0
answer,2189127,20140316,0
answer,2422776,20140316,2
answer,2587435,20140316,0
answer,3218114,20140316,1
answer,3218114,20140316,0
answer,3218114,20140316,0
answer,3218114,20140316,1
accepted-answer,22656,20140317,5
accepted-answer,22656,20140317,4
accepted-answer,131872,20140317,2
accepted-answer,207421,20140317,1
accepted-answer,207421,20140317,1
accepted-answer,335858,20140317,3
accepted-answer,438154,20140317,2
accepted-answer,438154,20140317,17
accepted-answer,438154,20140317,2
accepted-answer,438154,20140317,3
accepted-answer,438154,20140317,1
accepted-answer,438154,20140317,1
accepted-answer,522444,20140317,6
accepted-answer,522444,20140317,1
accepted-answer,522444,20140317,2
accepted-answer,522444,20140317,2
accepted-answer,829571,20140317,1
accepted-answer,829571,20140317,2
accepted-answer,829571,20140317,1
accepted-answer,871026,20140317,2
accepted-answer,871026,20140317,2
accepted-answer,871026,20140317,2
accepted-answer,992484,20140317,2
accepted-answer,992484,20140317,3
accepted-answer,992484,20140317,2
accepted-answer,992484,20140317,3
accepted-answer,992484,20140317,1
accepted-answer,992484,20140317,1
accepted-answer,992484,20140317,1
accepted-answer,1065197,20140317,2
accepted-answer,1065197,20140317,1
accepted-answer,1081110,20140317,0
accepted-answer,1093528,20140317,2
accepted-answer,1093528,20140317,1
accepted-answer,1093528,20140317,1
accepted-answer,1093528,20140317,3
accepted-answer,1093528,20140317,1
accepted-answer,1093528,20140317,7
accepted-answer,1093528,20140317,3
accepted-answer,1093528,20140317,1
accepted-answer,1103872,20140317,3
accepted-answer,1103872,20140317,3
accepted-answer,1707091,20140317,2
accepted-answer,1707091,20140317,0
accepted-answer,1707091,20140317,1
accepted-answer,1831293,20140317,7
accepted-answer,2189127,20140317,0
accepted-answer,2670892,20140317,3
accepted-answer,2670892,20140317,1
accepted-answer,3049628,20140317,1
accepted-answer,3049628,20140317,1
accepted-answer,3182664,20140317,1
accepted-answer,3182664,20140317,1
accepted-answer,3218114,20140317,0
accepted-answer,3218114,20140317,0
answer,22656,20140317,3
answer,131872,20140317,1
answer,131872,20140317,2
answer,131872,20140317,0
answer,131872,20140317,0
answer,139985,20140317,0
answer,139985,20140317,2
answer,207421,20140317,1
answer,207421,20140317,4
answer,207421,20140317,1
answer,207421,20140317,1
answer,207421,20140317,0
answer,207421,20140317,3
answer,207421,20140317,0
answer,256196,20140317,1
answer,256196,20140317,2
answer,260990,20140317,0
answer,260990,20140317,4
answer,438154,20140317,4
answer,438154,20140317,1
answer,438154,20140317,0
answer,438154,20140317,8
answer,522444,20140317,1
answer,522444,20140317,2
answer,522444,20140317,0
answer,571407,20140317,1
answer,571407,20140317,1
answer,573032,20140317,1
answer,829571,20140317,0
answer,829571,20140317,1
answer,871026,20140317,0
answer,992484,20140317,2
answer,992484,20140317,2
answer,992484,20140317,1
answer,992484,20140317,1
answer,992484,20140317,1
answer,992484,20140317,3
answer,1065197,20140317,5
answer,1093528,20140317,1
answer,1093528,20140317,0
answer,1093528,20140317,1
answer,1093528,20140317,2
answer,1093528,20140317,0
answer,1093528,20140317,1
answer,1093528,20140317,2
answer,1093528,20140317,0
answer,1093528,20140317,0
answer,1093528,20140317,2
answer,1093528,20140317,1
answer,1093528,20140317,0
answer,1103872,20140317,0
answer,1393766,20140317,1
answer,1707091,20140317,3
answer,1707091,20140317,2
answer,1707091,20140317,1
answer,1707091,20140317,2
answer,1831293,20140317,1
answer,2189127,20140317,0
answer,2193767,20140317,2
answer,2193767,20140317,0
answer,2193767,20140317,0
answer,2310289,20140317,0
answer,2464386,20140317,0
answer,2464386,20140317,1
answer,2670892,20140317,1
answer,2970947,20140317,2
answer,3049628,20140317,0
answer,3049628,20140317,1
answer,3049628,20140317,0
answer,3182664,20140317,1
answer,3182664,20140317,2
answer,3218114,20140317,0
answer,3218114,20140317,0
answer,3218114,20140317,0
answer,3218114,20140317,0
question,1093528,20140317,0
accepted-answer,22656,20140318,1
accepted-answer,22656,20140318,3
accepted-answer,131872,20140318,5
accepted-answer,131872,20140318,1
accepted-answer,207421,20140318,0
accepted-answer,207421,20140318,2
accepted-answer,256196,20140318,8
accepted-answer,335858,20140318,3
accepted-answer,418556,20140318,2
accepted-answer,438154,20140318,1
accepted-answer,438154,20140318,12
accepted-answer,522444,20140318,5
accepted-answer,571407,20140318,4
accepted-answer,573032,20140318,0
accepted-answer,573032,20140318,0
accepted-answer,829571,20140318,2
accepted-answer,829571,20140318,2
accepted-answer,871026,20140318,2
accepted-answer,871026,20140318,0
accepted-answer,871026,20140318,0
accepted-answer,871026,20140318,0
accepted-answer,871026,20140318,1
accepted-answer,871026,20140318,2
accepted-answer,984823,20140318,0
accepted-answer,992484,20140318,1
accepted-answer,992484,20140318,1
accepted-answer,992484,20140318,1
accepted-answer,992484,20140318,1
accepted-answer,1081110,20140318,3
accepted-answer,1081110,20140318,2
accepted-answer,1093528,20140318,0
accepted-answer,1093528,20140318,2
accepted-answer,1093528,20140318,0
accepted-answer,1093528,20140318,2
accepted-answer,1093528,20140318,1
accepted-answer,1093528,20140318,0
accepted-answer,1707091,20140318,2
accepted-answer,1707091,20140318,2
accepted-answer,1707091,20140318,9
accepted-answer,2189127,20140318,1
accepted-answer,2422776,20140318,1
accepted-answer,2464386,20140318,1
accepted-answer,2464386,20140318,5
accepted-answer,2587435,20140318,1
accepted-answer,2670892,20140318,1
accepted-answer,3049628,20140318,4
accepted-answer,3049628,20140318,6
accepted-answer,3049628,20140318,5
accepted-answer,3182664,20140318,0
accepted-answer,3182664,20140318,1
accepted-answer,3182664,20140318,1
answer,22656,20140318,5
answer,22656,20140318,4
answer,22656,20140318,7
answer,22656,20140318,1
answer,57695,20140318,0
answer,57695,20140318,0
answer,57695,20140318,0
answer,131872,20140318,1
answer,131872,20140318,2
answer,131872,20140318,1
answer,131872,20140318,1
answer,131872,20140318,1
answer,207421,20140318,0
answer,207421,20140318,0
answer,207421,20140318,1
answer,207421,20140318,1
answer,207421,20140318,1
answer,207421,20140318,0
answer,207421,20140318,0
answer,207421,20140318,0
answer,256196,20140318,2
answer,418556,20140318,14
answer,418556,20140318,1
answer,438154,20140318,1
answer,571407,20140318,2
answer,573032,20140318,0
answer,871026,20140318,4
answer,871026,20140318,1
answer,984823,20140318,2
answer,992484,20140318,1
answer,992484,20140318,0
answer,992484,20140318,1
answer,992484,20140318,2
answer,992484,20140318,1
answer,1065197,20140318,2
answer,1065197,20140318,0
answer,1081110,20140318,1
answer,1081110,20140318,2
answer,1093528,20140318,2
answer,1093528,20140318,1
answer,1093528,20140318,0
answer,1093528,20140318,1
answer,1093528,20140318,0
answer,1093528,20140318,0
answer,1093528,20140318,6
answer,1093528,20140318,1
answer,1093528,20140318,5
answer,1103872,20140318,3
answer,1393766,20140318,0
answer,1707091,20140318,4
answer,1707091,20140318,3
answer,1831293,20140318,0
answer,2189127,20140318,2
answer,2193767,20140318,1
answer,2193767,20140318,0
answer,2193767,20140318,0
answer,2193767,20140318,0
answer,2193767,20140318,0
answer,2193767,20140318,2
answer,2193767,20140318,0
answer,2300597,20140318,0
answer,2464386,20140318,1
answer,2587435,20140318,2
answer,2587435,20140318,2
answer,2970947,20140318,1
answer,3049628,20140318,0
answer,3049628,20140318,1
answer,3218114,20140318,0
answer,3218114,20140318,0
answer,3218114,20140318,1
answer,3218114,20140318,2
accepted-answer,22656,20140319,4
accepted-answer,131872,20140319,4
accepted-answer,131872,20140319,1
accepted-answer,207421,20140319,2
accepted-answer,207421,20140319,0
accepted-answer,335858,20140319,3
accepted-answer,418556,20140319,2
accepted-answer,418556,20140319,3
accepted-answer,438154,20140319,0
accepted-answer,438154,20140319,3
accepted-answer,438154,20140319,3
accepted-answer,438154,20140319,5
accepted-answer,438154,20140319,2
accepted-answer,438154,20140319,6
accepted-answer,571407,20140319,1
accepted-answer,573032,20140319,0
accepted-answer,829571,20140319,17
accepted-answer,829571,20140319,1
accepted-answer,984823,20140319,1
accepted-answer,984823,20140319,1
accepted-answer,992484,20140319,1
accepted-answer,992484,20140319,1
accepted-answer,992484,20140319,3
accepted-answer,992484,20140319,1
accepted-answer,1065197,20140319,0
accepted-answer,1065197,20140319,2
accepted-answer,1065197,20140319,1
accepted-answer,1065197,20140319,0
accepted-answer,1093528,20140319,4
accepted-answer,1093528,20140319,0
accepted-answer,1093528,20140319,2
accepted-answer,1093528,20140319,1
accepted-answer,1093528,20140319,3
accepted-answer,1093528,20140319,1
accepted-answer,1093528,20140319,1
accepted-answer,1093528,20140319,4
accepted-answer,1093528,20140319,0
accepted-answer,1393766,20140319,2
accepted-answer,1393766,20140319,4
accepted-answer,1707091,20140319,2
accepted-answer,1707091,20140319,5
accepted-answer,1707091,20140319,2
accepted-answer,1707091,20140319,3
accepted-answer,2300597,20140319,0
accepted-answer,2310289,20140319,1
accepted-answer,2310289,20140319,2
accepted-answer,2422776,20140319,0
accepted-answer,2587435,20140319,3
accepted-answer,2587435,20140319,1
accepted-answer,2670892,20140319,2
accepted-answer,2970947,20140319,1
accepted-answer,2970947,20140319,1
accepted-answer,2970947,20140319,1
accepted-answer,3049628,20140319,1
accepted-answer,3182664,20140319,2
accepted-answer,3182664,20140319,3
accepted-answer,3182664,20140319,3
accepted-answer,3182664,20140319,1
answer,131872,20140319,1
answer,131872,20140319,2
answer,131872,20140319,1
answer,207421,20140319,2
answer,207421,20140319,0
answer,207421,20140319,0
answer,207421,20140319,0
answer,207421,20140319,0
answer,256196,20140319,1
answer,260990,20140319,1
answer,335858,20140319,3
answer,418556,20140319,1
answer,418556,20140319,1
answer,418556,20140319,2
answer,438154,20140319,0
answer,522444,20140319,1
answer,573032,20140319,0
answer,829571,20140319,3
answer,984823,20140319,3
answer,992484,20140319,3
answer,992484,20140319,2
answer,992484,20140319,1
answer,992484,20140319,0
answer,1065197,20140319,0
answer,1081110,20140319,0
answer,1081110,20140319,0
answer,1081110,20140319,0
answer,1081110,20140319,4
answer,1081110,20140319,0
answer,1093528,20140319,0
answer,1093528,20140319,0
answer,1093528,20140319,1
answer,1093528,20140319,0
answer,1093528,20140319,0
answer,1093528,20140319,4
answer,1093528,20140319,2
answer,1103872,20140319,2
answer,1103872,20140319,3
answer,1707091,20140319,3
answer,1707091,20140319,4
answer,1707091,20140319,5
answer,1831293,20140319,0
answer,2193767,20140319,0
answer,2193767,20140319,0
answer,2193767,20140319,0
answer,2193767,20140319,1
answer,2193767,20140319,1
answer,2193767,20140319,1
answer,2310289,20140319,0
answer,2310289,20140319,2
answer,2310289,20140319,2
answer,2310289,20140319,0
answer,2422776,20140319,2
answer,2464386,20140319,0
answer,2464386,20140319,1
answer,2587435,20140319,2
answer,2587435,20140319,3
answer,2670892,20140319,3
answer,2670892,20140319,2
answer,2670892,20140319,1
answer,3049628,20140319,5
answer,3049628,20140319,0
answer,3049628,20140319,2
answer,3049628,20140319,3
answer,3049628,20140319,9
answer,3182664,20140319,0
answer,3218114,20140319,0
answer,3218114,20140319,0
answer,3218114,20140319,0
question,3218114,20140319,1
accepted-answer,22656,20140320,16
accepted-answer,131872,20140320,1
accepted-answer,139985,20140320,2
accepted-answer,139985,20140320,1
accepted-answer,139985,20140320,0
